movie_id,movie,region,language,release_year,duration_in_min,genres,numvotes,primaryname,role,birthyear,deathyear,primaryprofession,rating
10223,The Phantom,GB,,1943,299,"Action,Adventure,Drama",354,Tom Tyler,actor,1903,1954,"actor,soundtrack,stunts",7
10224,Six Gun Gospel,GB,,1943,59,"Action,Adventure,Drama",12,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.7
10225,The Stranger from Pecos,US,,1943,55,"Action,Adventure,Drama",21,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.3
10226,Tenting Tonight on the Old Camp Ground,US,,1943,62,Western,17,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.6
10227,Le mystère de la jungle noire,CA,fr,1954,80,"Action,Adventure,Mystery",31,Lex Barker,actor,1919,1973,actor,5.4
10228,Her Bachelor Husband,US,,1944,67,Comedy,46,Johnny Downs,actor,1913,1994,"actor,soundtrack",5.5
10229,America,US,,1944,151,Drama,423,Brian Donlevy,actor,1901,1972,"actor,producer,soundtrack",6.8
10230,Gare à la bombe,BE,fr,1944,74,"Action,Adventure,Comedy",1047,Stan Laurel,actor,1890,1965,"actor,writer,soundtrack",6.5
10231,El estudiante novato,ES,,1944,97,Comedy,5599,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",7.8
10232,Ghost Guns,GB,,1944,60,"Action,Adventure,Western",24,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",4.7
10233,Lawmen,US,,1944,58,Western,62,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.8
10234,Law of the Valley,US,,1944,52,"Action,Adventure,Drama",13,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.7
10235,Raiders of the Border,US,,1944,58,Western,10,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.9
10236,Riders of the Deadline,US,,1943,70,Western,149,William Boyd,actor,1895,1972,"actor,producer,director",6.7
10237,Texas Masquerade,US,,1944,58,Western,101,William Boyd,actor,1895,1972,"actor,producer,director",7
10238,Dos chicas y un marinero,ES,,1944,124,"Comedy,Music,Romance",719,Van Johnson,actor,1916,2008,"actor,soundtrack",6.6
10239,Frontier Feud,US,,1945,54,Western,18,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5
10240,The Frozen Ghost,US,,1945,61,"Horror,Mystery,Romance",625,Lon Chaney Jr.,actor,1906,1973,"actor,soundtrack",6.1
10241,Gun Smoke,US,,1945,57,Western,23,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.8
10242,The Lost Trail,US,,1945,53,Western,7,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.1
10243,The Navajo Trail,US,,1945,56,"Action,Adventure,Western",17,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.6
10244,Pillow of Death,US,,1945,66,"Film-Noir,Horror,Mystery",454,Lon Chaney Jr.,actor,1906,1973,"actor,soundtrack",6.1
10245,A Song for Miss Julie,US,,1945,69,"Music,Romance",29,Shirley Ross,actress,1913,1975,"actress,soundtrack",5.4
10246,La vida en un hilo,ES,,1945,92,Comedy,245,Conchita Montes,actress,1914,1994,"actress,writer",7.3
10247,Ce ne sont pas des anges,FR,,1947,130,"Drama,War",30,Pierre Blanchar,actor,1892,1963,"actor,director",6.1
10248,Le dahlia bleu,FR,,1946,96,"Crime,Film-Noir,Mystery",7178,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",7.2
10249,Border Bandits,US,,1946,58,Western,11,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",7.6
10250,The Fighting Texan,US,,1946,55,"Action,Music,Western",14,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",7.5
10251,Hop Harrigan Americas Ace of the Airways,US,,1946,,"Action,Adventure,Drama",48,William Bakewell,actor,1908,1993,"actor,soundtrack",6.1
10252,Les vengeurs du sud,FR,,1947,55,"Action,Music,Western",11,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",7.1
10253,Silver Range,US,,1946,53,"Action,Western",10,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.1
10254,Trigger Fingers,US,,1946,56,"Action,Drama,Western",13,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.5
10255,The Chinese Ring,CA,en,1947,68,"Comedy,Crime,Drama",450,Roland Winters,actor,1904,1989,"actor,writer",6.2
10256,Flashing Guns,US,,1947,59,"Action,Adventure,Western",14,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.1
10257,La Montagne dargent,FR,,1947,89,"Action,Crime,Drama",326,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7.2
10258,Gun Talk,US,,1947,57,"Action,Adventure,Drama",6,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.2
10259,Jesse James Rides Again,US,,1947,180,"Action,Adventure,History",124,Clayton Moore,actor,1914,1999,"actor,soundtrack",6.8
10260,Land of the Lawless,US,,1947,54,Western,11,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.8
10261,The Law Comes to Gunsight,US,,1947,56,Western,8,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",7
10262,Prairie Express,US,,1947,55,"Action,Adventure,Western",12,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.2
10263,La revanche de Baccarat,FR,,1947,95,,7,Pierre Brasseur,actor,1905,1972,"actor,writer,miscellaneous",5.1
10264,Devils Deputy,US,,1947,58,"Action,Adventure,Western",8,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.9
10265,Valley of Fear,US,,1947,54,"Action,Drama,Western",11,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",7.6
10266,Adventures of Frank and Jesse James,US,,1948,180,"Action,Adventure,Western",121,Clayton Moore,actor,1914,1999,"actor,soundtrack",7
10267,Adventures of Black Bart,US,,1948,80,Western,329,Yvonne De Carlo,actress,1922,2007,"actress,soundtrack",6.3
10268,Casbah,GB,,1948,94,"Crime,Musical",399,Yvonne De Carlo,actress,1922,2007,"actress,soundtrack",6
10269,Frontier Agent,US,,1948,56,"Action,Adventure,Western",9,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.3
10270,G-Men Never Forget,US,,1948,167,"Action,Adventure,Crime",78,Clayton Moore,actor,1914,1999,"actor,soundtrack",6.6
10271,Gunning for Justice,US,,1948,55,"Action,Adventure,Western",11,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",7.1
10272,Hidden Danger,US,,1948,55,"Action,Adventure,Western",6,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5
10273,Guaglio,US,,1948,85,Drama,50,Adolfo Celi,actor,1922,1986,"actor,director,writer",6.7
10274,La sepultada viva,ES,,1949,83,"Drama,History",5,Milly Vitale,actress,1933,2006,"actress,soundtrack",6
10275,Silent Conflict,US,,1948,61,"Action,Adventure,Mystery",107,William Boyd,actor,1895,1972,"actor,producer,director",6.9
10276,Sinister Journey,US,,1948,59,"Action,Adventure,Mystery",110,William Boyd,actor,1895,1972,"actor,producer,director",7.1
10277,Triggerman,US,,1948,56,"Action,Adventure,Western",9,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.4
10278,Whispering Smith,CA,en,1948,88,Western,1002,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6.7
10279,Al diablo la celebridad,ES,,1949,90,"Comedy,Fantasy",46,Marcel Cerdan,actor,1916,1949,actor,6.1
10280,Le fantôme de Zorro,FR,,1949,167,"Action,Adventure,Crime",111,Clayton Moore,actor,1914,1999,"actor,soundtrack",6.3
10281,Jakoman and Tetsu,US,,1949,91,Drama,26,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7.5
10282,Law of the West,US,,1949,54,Western,6,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.2
10283,Mi adorado Juan,ES,,1950,91,Comedy,43,Conchita Montes,actress,1914,1994,"actress,writer",6.9
10284,Charlie Chan in Sky Dragon,US,,1949,64,"Adventure,Comedy,Crime",300,Roland Winters,actor,1904,1989,"actor,writer",6.9
10285,Fugitive Lady,GB,,1950,78,"Crime,Drama",21,Janis Paige,actress,1922,,"actress,soundtrack,producer",5.4
10286,Tarzán y la fuente mágica,ES,,1949,73,"Action,Adventure,Fantasy",513,Lex Barker,actor,1919,1973,actor,6.1
10287,Utopia,US,,1950,100,Comedy,1692,Stan Laurel,actor,1890,1965,"actor,writer,soundtrack",5.7
10288,The Big Hangover,CA,en,1950,82,Comedy,386,Van Johnson,actor,1916,2008,"actor,soundtrack",5.9
10289,Pirates,US,,1951,114,Adventure,13,Toshirô Mifune,actor,1920,1997,"actor,producer,director",6.4
10290,Law of the Panhandle,US,,1950,55,"Action,Adventure,Western",14,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.3
10291,Outlaw Gold,US,,1950,56,"Action,Adventure,Western",22,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",5.9
10292,Rashomon,CA,fr,1950,88,"Crime,Drama,Mystery",145215,Toshirô Mifune,actor,1920,1997,"actor,producer,director",8.2
10293,Scandal,GB,,1950,104,Drama,3269,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7.2
10294,Tres secretos,ES,,1950,98,Drama,403,Eleanor Parker,actress,1922,2013,"actress,soundtrack",
10295,To Have and to Hold,GB,,1951,63,Drama,24,Avis Scott,actress,1918,2010,actress,5.5
10296,The Life of a Horsetrader,US,,1951,113,Drama,32,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7.9
10297,Best of the Badmen,CA,en,1951,84,Western,504,Robert Ryan,actor,1909,1973,"actor,soundtrack",6
10298,Tarzan en péril,BE,fr,1951,78,"Action,Adventure,Drama",468,Lex Barker,actor,1919,1973,actor,6
10299,Alerte aux hors la loi,FR,,1951,56,Western,28,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6
10300,Montagne Rouge,CA,fr,1951,84,"Drama,Western",349,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6
10301,Slaughter Trail,US,,1951,78,Western,259,Brian Donlevy,actor,1901,1972,"actor,producer,soundtrack",4.6
10302,Whistling Hills,US,,1951,58,"Action,Mystery,Western",21,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.9
10303,Love Is Not a Sin,XWW,en,1952,76,,17,Robert Dhéry,actor,1921,2004,"actor,writer,director",5.4
10304,Battles of Chief Pontiac,CA,en,1952,72,"Drama,History,War",136,Lex Barker,actor,1919,1973,actor,5.9
10305,Buffalo Bill in Tomahawk Territory,GB,,1952,66,"Comedy,Music,Western",96,Clayton Moore,actor,1914,1999,"actor,soundtrack",4.9
10306,Dead Mans Trail,US,,1952,59,"Action,Mystery,Western",9,Johnny Mack Brown,actor,1904,1974,"actor,soundtrack",6.1
10307,The Du Pont Story,US,,1950,88,"Drama,History",8,Eduard Franz,actor,1902,1983,"actor,soundtrack",6.4
10308,Run Away Mr. Perle,XWW,en,1952,100,Comedy,20,Noël-Noël,actor,1897,1989,"actor,writer,director",6.7
10309,Swift Current,US,,1952,96,"Action,Drama",6,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7.7
10310,La novia de acero,ES,,1952,110,"Action,Adventure,Biography",697,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6.4
10311,Sword for Hire,ZA,en,1952,135,"Action,Adventure,Drama",96,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7
10312,Tarzan défenseur de la jungle,FR,,1952,81,"Action,Adventure",415,Lex Barker,actor,1919,1973,actor,6
10313,Matière à scandale,FR,,1952,81,Drama,191,Van Johnson,actor,1916,2008,"actor,soundtrack",6.4
10314,A Steak for Connie,US,,1953,74,"Comedy,Family",191,Van Johnson,actor,1916,2008,"actor,soundtrack",5.9
10315,The Empress of China,XWW,en,1953,85,Comedy,11,Grethe Weiser,actress,1903,1970,"actress,soundtrack",5.5
10316,Ne craignez pas les grosses bêtes,FR,,1953,85,Comedy,83,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",6.3
10317,Les bérets rouges,FR,,1953,88,"Drama,War",574,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",5.9
10318,Prisoners of the Casbah,US,,1953,78,"Adventure,Drama,Romance",84,Gloria Grahame,actress,1923,1981,"actress,soundtrack",5
10319,Les démons de la mer,BE,fr,1953,91,"Action,Adventure,Drama",486,Yvonne De Carlo,actress,1922,2007,"actress,soundtrack",5.7
10320,La chanson de Varsovie,FR,,1953,90,"Crime,Drama",67,Matti Oravisto,actor,1921,2001,"actor,director,writer",6.3
10321,Vêtir ceux qui sont nus,FR,,1954,100,"Comedy,Drama",7,Pierre Brasseur,actor,1905,1972,"actor,writer,miscellaneous",5
10322,La Castiglione,FR,,1954,89,"Drama,History,Romance",16,Yvonne De Carlo,actress,1922,2007,"actress,soundtrack",6.3
10323,Family Affair,US,,1954,81,Comedy,40,Bebe Daniels,self,1901,1971,"actress,writer,soundtrack",7.2
10324,Rasputin,GB,,1954,105,Drama,20,Pierre Brasseur,actor,1905,1972,"actor,writer,miscellaneous",7.2
10325,Lili Scarlet,US,,1955,72,"Adventure,Drama,History",85,Lex Barker,actor,1919,1973,actor,6.1
10326,The Lone Ranger,GB,,1956,86,"Action,Adventure,Drama",882,Clayton Moore,actor,1914,1999,"actor,soundtrack",6.7
10327,The Major and the Steers,XWW,en,1955,95,Comedy,7,Fritz Tillmann,actor,1910,1986,"actor,miscellaneous",5.6
10328,Tiger in the Sky,ZA,en,1955,106,"Drama,War",417,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6.4
10329,Samurai II: Duel at Ichijoji Temple,CA,en,1955,104,"Action,Adventure,Biography",5320,Toshirô Mifune,actor,1920,1997,"actor,producer,director",7.4
10330,The Proud Ones,CA,en,1956,94,Western,1054,Robert Ryan,actor,1909,1973,"actor,soundtrack",7
10331,Ton fils doit naître,FR,,1958,95,Drama,8,Marga López,actress,1924,2005,actress,7
10332,Música en la sangre,ES,,1957,105,"Comedy,Musical",31,Germaine Damar,actress,1929,,"actress,soundtrack",5.6
10333,Stampeded,GB,,1957,92,"Romance,Western",442,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6.3
10334,Le tueur de Daims,BE,fr,1957,78,"Adventure,War,Western",247,Lex Barker,actor,1919,1973,actor,5.5
10335,Doctor Crippen lives,GB,,1958,86,"Crime,Drama",52,Elisabeth Müller,actress,1926,2006,actress,5.9
10336,The Girl in Black Stockings,GB,,1957,75,"Crime,Drama,Film-Noir",600,Lex Barker,actor,1919,1973,actor,5.5
10337,Der Kaiser und das Wäschermädel,FR,,1957,93,,15,Germaine Damar,actress,1929,,"actress,soundtrack",5.7
10338,"Be Happy, These Two Lovers",US,,1957,97,Romance,7,Hiroshi Koizumi,actor,1926,2015,"actor,producer",7.7
10339,The Robot vs. the Aztec Mummy,US,,1958,65,"Horror,Sci-Fi",2347,Ramón Gay,actor,1917,1960,actor,2.5
10340,Rebels on the High Sea,CA,en,1956,109,"Action,Adventure",19,Toshirô Mifune,actor,1920,1997,"actor,producer,director",6
10341,Tambores de guerra,ES,,1957,75,"Action,Drama,Romance",247,Lex Barker,actor,1919,1973,actor,5.8
10342,Un soir à la Scala,FR,,1958,94,"Musical,Romance",56,Caterina Valente,actress,1931,,"soundtrack,actress,music_department",5.2
10343,Canto para ti,ES,,1959,93,"Comedy,Drama,Musical",6,Marifé de Triana,actress,1936,2013,"soundtrack,actress",4
10344,It Happened in Broad Daylight,US,,1958,100,"Crime,Drama,Thriller",4175,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",7.9
10345,The Gold Express,GB,,1955,58,"Comedy,Crime",22,Vernon Gray,actor,1928,,actor,5.7
10346,Le communiste,FR,,1958,111,Drama,237,Evgeniy Urbanskiy,actor,1932,1965,actor,7.1
10347,The Lone Ranger and the Lost City of Gold,US,,1958,81,"Action,Adventure,Western",520,Clayton Moore,actor,1914,1999,"actor,soundtrack",6.9
10348,"À pied, à cheval et en spoutnik!",FR,,1958,110,Comedy,61,Noël-Noël,actor,1897,1989,"actor,writer,director",5.2
10349,The Strange Awakening,GB,,1958,79,"Crime,Drama,Thriller",73,Lex Barker,actor,1919,1973,actor,6
10350,Beyond This Place,GB,,1959,90,"Crime,Mystery,Thriller",169,Van Johnson,actor,1916,2008,"actor,soundtrack",6.3
10351,The Boy and the Bridge,GB,,1959,91,Drama,14,Ian Maclaine,actor,,,actor,7.6
10352,The Diary of a High School Bride,US,,1959,72,Drama,63,Anita Sands,actress,,,actress,5.9
10353,Love in Monaco,US,,1959,46,Documentary,9,Germaine Damar,actress,1929,,"actress,soundtrack",6.9
10354,The Man Who Could Cheat Death,CA,en,1959,83,"Drama,Horror,Sci-Fi",1533,Anton Diffring,actor,1916,1989,"actor,miscellaneous",6.3
10355,Lhomme dans le filet,FR,,1959,98,"Crime,Mystery",533,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6.1
10356,Un mundo para mí,ES,,1959,98,Drama,18,Agnès Laurent,actress,1936,2010,actress,4.6
10357,Invasion of the Animal People,GB,,1959,72,"Horror,Sci-Fi",862,Barbara Wilson,actress,1936,,actress,3.9
10358,Thats No Way to Land a Man,XWW,en,1959,97,Comedy,13,Grethe Weiser,actress,1903,1970,"actress,soundtrack",5.3
10359,Les branchés du rocknroll,FR,,1959,89,"Comedy,Musical",22,Germaine Damar,actress,1929,,"actress,soundtrack",3.5
10360,Terror of the Red Mask,CA,en,1960,92,"Adventure,History,Romance",53,Lex Barker,actor,1919,1973,actor,5.7
10361,Guns of the Timberlands,US,,1960,91,"Adventure,Western",278,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",5.7
10362,Hand in Hand,GB,,1961,78,"Drama,Family",428,Loretta Parry,actress,,,"actress,soundtrack",7.3
10363,The Impersonator,GB,,1961,64,Mystery,70,John Crawford,actor,1920,2010,"actor,writer,director",6.3
10364,El juez de menores,ES,,1960,94,Drama,69,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",6.3
10365,The Gambling Samurai,XWW,en,1960,101,"Action,Adventure,Drama",41,Toshirô Mifune,actor,1920,1997,"actor,producer,director",6.4
10366,The Night of the Great Attack,US,,1959,95,"Action,Adventure,Drama",22,Agnès Laurent,actress,1936,2010,actress,5.2
10367,Un pie en el infierno,ES,,1960,90,Western,410,Alan Ladd,actor,1913,1964,"actor,producer,camera_department",6.2
10368,La màquina del temps,ES,ca,1960,103,"Adventure,Romance,Sci-Fi",34915,Rod Taylor,actor,1930,2015,"actor,music_department,soundtrack",7.6
10369,"20,000 Eyes",US,,1961,61,"Crime,Drama",33,Gene Nelson,actor,1920,1996,"director,actor,soundtrack",5.8
10370,House of the Frights,US,,1963,86,"Comedy,Horror,Thriller",14,María Eugenia San Martín,actress,,,actress,4.9
10371,The Devils Messenger,GB,,1961,72,Horror,419,Lon Chaney Jr.,actor,1906,1973,"actor,soundtrack",4.8
10372,Gorgo,US,,1961,78,"Action,Adventure,Drama",2989,Bill Travers,actor,1922,1994,"actor,producer,writer",5.6
10373,The Dress,US,,1961,88,"Comedy,Fantasy",31,Wolf Kaiser,actor,1916,1992,actor,6.5
10374,No dispares contra mí,ES,,1961,80,Thriller,18,Ángel Aranda,actor,1934,2000,actor,4.7
10375,The Purple Hills,US,,1961,60,Western,60,Gene Nelson,actor,1920,1996,"director,actor,soundtrack",5
10376,Le secret de lépervier noir,BE,fr,1961,92,Adventure,52,Lex Barker,actor,1919,1973,actor,5.1
10377,Juicio a puerta cerrada,ES,,1961,100,Drama,21,Peter van Eyck,actor,1911,1969,actor,6.4
10378,Billy Budd,FR,,1962,123,"Adventure,Drama,War",3843,Robert Ryan,actor,1909,1973,"actor,soundtrack",7.8
10379,Danger by My Side,GB,,1962,63,"Crime,Drama",92,Anthony Oliver,actor,1922,1995,actor,5.2
10380,Dangerous Charter,US,,1962,76,"Adventure,Thriller",123,Chris Warfield,actor,1927,1996,"actor,producer,director",4
10381,Tatsu,NZ,en,1962,115,"Adventure,Drama",18,Toshirô Mifune,actor,1920,1997,"actor,producer,director",3.9
10382,Fin de semana,ES,,1964,93,"Comedy,Drama,Romance",26,José Luis López Vázquez,actor,1922,2009,"actor,costume_designer,assistant_director",5.6
10383,Incident in an Alley,US,,1962,83,"Crime,Drama",101,Chris Warfield,actor,1927,1996,"actor,producer,director",5.6
10384,Mrs. Gibbons Boys,US,,1962,82,Comedy,12,Kathleen Harrison,actress,1892,1995,"actress,soundtrack",6.1
10385,Lovers Must Learn,IE,en,1962,119,"Drama,Romance",1020,Troy Donahue,actor,1936,2001,"actor,soundtrack",6.5
10386,Su alteza la niña,ES,,1962,84,,6,Estrellita,actress,,,actress,3.2
10387,Todos eran culpables,ES,,1962,82,Drama,12,Ángel Aranda,actor,1934,2000,actor,5
10388,Flower on the Stone,XWW,en,1962,71,Drama,86,Inna Burduchenko,actress,1939,1960,actress,6.2
10389,Playgirls and the Vampire,US,,1960,83,Horror,383,Walter Brandi,actor,1928,1996,"actor,producer,production_manager",5.1
10390,The Invisible Horror,US,,1962,89,"Crime,Drama,Horror",342,Lex Barker,actor,1919,1973,actor,5.6
10391,Vuelve San Valentín,ES,,1962,91,"Comedy,Fantasy,Romance",36,George Rigaud,actor,1905,1984,actor,5.7
10392,The Trial of Su San,HK,en,1964,107,,38,Betty Loh Ti,actress,1937,1968,"actress,music_department",7.8
10393,The Gypsy Baron,XWW,en,1962,103,"Comedy,Music,Musical",22,Carlos Thompson,actor,1923,1990,"actor,director,writer",8.2
10394,The Second Track,US,,1962,80,"Drama,Romance,War",89,Albert Hetterle,actor,1918,2006,"actor,director",7.4
10395,La Maison de Montevideo,FR,,1963,123,Comedy,194,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",6.3
10396,House of Dreams,US,,1963,71,"Horror,Mystery",27,Robert Berry,actor,,,"actor,producer,director",5.7
10397,Papá no quiere a mi novio,ES,,1963,90,Comedy,64,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",6.2
10398,Palm Springs Weekend,GB,,1963,100,"Comedy,Drama",782,Troy Donahue,actor,1936,2001,"actor,soundtrack",6.1
10399,Lîle du désir,CA,fr,1963,80,Drama,36,Peter van Eyck,actor,1911,1969,actor,6
10400,The Cat in the Bag,XWW,en,1964,74,Drama,382,Barbara Ulrich,actress,,,"actress,producer,assistant_director",7.6
10401,Whirlwind,CA,en,1964,108,"Action,Adventure,History",86,Yôsuke Natsuki,actor,1936,2018,actor,7
10402,A Distant Trumpet,CA,en,1964,117,Western,805,Troy Donahue,actor,1936,2001,"actor,soundtrack",6.4
10403,La alegría de la vida,ES,,1965,92,Comedy,103,Heinz Rühmann,actor,1902,1994,"actor,producer,soundtrack",5.6
